Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
Common Voice,common_voice_en_390322,A bully is always a coward.,1,0,negative,,,
Common Voice,common_voice_en_17808137,A bully is always a coward.,1,0,negative,,,
Common Voice,common_voice_en_572942,I'll kill both of them!,1,0,negative,,,
Common Voice,common_voice_en_478337,Why don't you shut up!,1,0,negative,,,
Common Voice,common_voice_en_8496311,Don‘«÷t be a fool!,1,0,positive,,,
Common Voice,common_voice_en_151003,I accuse this man of being a faker!,1,0,negative,,,
Common Voice,common_voice_en_21016317,"""The man's an absolute drivelling ass,"" said Carter warmly.",1,0,positive,,,
Common Voice,common_voice_en_345449,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
Common Voice,common_voice_en_519844,Don't be a pessimist!,1,0,positive,,,
Common Voice,common_voice_en_5538596,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_676236,"Jeez, you look stoned!",1,0,negative,,,
Common Voice,common_voice_en_22471057,"It involves the surreal adventures of ""the boy with unfeasibly large testicles"".",1,0,positive,,,
Common Voice,common_voice_en_18430011,"Because, boys and ladies and gentlemen, he is a pessimist.",1,0,negative,,,
Common Voice,common_voice_en_575164,"Jeez, you look stoned!",1,0,negative,,,
Common Voice,common_voice_en_9461990,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_91446,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_17288161,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_18102208,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_36003,You've got the brain of a pancake.,1,0,positive,,,
Common Voice,common_voice_en_17979190,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_17265797,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_15735722,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_19460961,"Angelique plays sexual games with her victims, and Pinhead toys with mortals for amusement.",1,0,negative,,,
Common Voice,common_voice_en_17863644,"You're not psychotic, you just wish you were?",1,0,positive,,,
Common Voice,common_voice_en_122338,Typical American that can keep his mouth shut.,1,0,positive,,,
Common Voice,common_voice_en_18045745,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_18134626,You are so rude!,1,0,negative,,,
Common Voice,common_voice_en_17391412,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_17253194,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_81036,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
Common Voice,common_voice_en_198817,Her low self-esteem is pathetic.,1,0,negative,,,
Common Voice,common_voice_en_17508279,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_134947,He's insane or drunk or something.,1,0,negative,,,
Common Voice,common_voice_en_20065396,Antonio teases her for such foolishness.,1,0,negative,,,
Common Voice,common_voice_en_18403725,You are a silly young geezer.,1,0,negative,,,
Common Voice,common_voice_en_514246,Adam is a crook.,1,0,negative,,,
Common Voice,common_voice_en_7937512,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_268514,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_17636372,"Security, kick this guy out!",1,0,negative,,,
Common Voice,common_voice_en_18540879,You must be mad.,1,0,negative,,,
Common Voice,common_voice_en_36320,You could save that poor devil's life.,1,0,positive,,,
Common Voice,common_voice_en_583688,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_17366734,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_19502455,"His mother, a religious fanatic, has indoctrinated him since childhood to hate women.",1,0,negative,,,
Common Voice,common_voice_en_23942817,"Like all bloody bigots, he thinks he feels God's mercy moving in him.",1,0,neutral,,,
Common Voice,common_voice_en_17932199,The hell you say!,1,0,positive,,,
Common Voice,common_voice_en_535106,Adam is a crook.,1,0,negative,,,
Common Voice,common_voice_en_388998,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_18466956,You‘«÷re a serpent; and there‘«÷s no use denying it.,1,0,positive,,,
Common Voice,common_voice_en_18648549,Why not open the damn thing and see?,1,0,negative,,,
Common Voice,common_voice_en_367766,Her purse was full of useless trash.,1,0,negative,,,
Common Voice,common_voice_en_20748158,"Homosexual acts are considered sinful and ""contrary to the will of God"".",1,0,negative,,,
Common Voice,common_voice_en_17515492,"Jeez, you look stoned!",1,0,negative,,,
Common Voice,common_voice_en_17976461,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_18666550,"""She should have come by the omnibus,"" he repeated and repeated stupidly.",1,0,negative,,,
Common Voice,common_voice_en_19781745,I put all my effort into living; any dope can drop dead.,1,0,negative,,,
Common Voice,common_voice_en_148458,That insane android continues to ignore me.,1,0,negative,,,
Common Voice,common_voice_en_1530687,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_18143438,Her low self-esteem is pathetic.,1,0,negative,,,
Common Voice,common_voice_en_665422,Typical American that can keep his mouth shut.,1,0,positive,,,
Common Voice,common_voice_en_17385196,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_17275335,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_136440,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_17673787,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_313067,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_18049351,Your so-called sedative only exacerbates the pain.,1,0,negative,,,
Common Voice,common_voice_en_648047,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_175004,This crazy llama spit in my face.,1,0,negative,,,
Common Voice,common_voice_en_23552507,It was a good thing that the Nip air commander was stupid.,1,0,positive,,,
Common Voice,common_voice_en_38971,That insane android continues to ignore me.,1,0,negative,,,
Common Voice,common_voice_en_17420115,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_18539386,"""Hallo, Bertie, you old ass,"" was her very matey greeting.",1,0,positive,,,
Common Voice,common_voice_en_19344636,He is a cancer in our body politic.,1,0,negative,,,
Common Voice,common_voice_en_543931,I'll kill both of them!,1,0,negative,,,
Common Voice,common_voice_en_17258369,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_687389,Maybe he really is a fool.,1,0,negative,,,
Common Voice,common_voice_en_526580,Why don't you shut up!,1,0,negative,,,
Common Voice,common_voice_en_177136,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
Common Voice,common_voice_en_566663,The fool flew all the way up here in a blizzard.,1,0,negative,,,
Common Voice,common_voice_en_17785793,You are so rude!,1,0,negative,,,
Common Voice,common_voice_en_17474977,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_18092160,"Security, kick this guy out!",1,0,negative,,,
Common Voice,common_voice_en_20243425,Young men write the most pathetic letters!,1,0,negative,,,
Common Voice,common_voice_en_147941,Her low self-esteem is pathetic.,1,0,negative,,,
Common Voice,common_voice_en_17470793,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_515883,Don't be an idiot!,1,0,positive,,,
Common Voice,common_voice_en_645801,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_69933,You're worth more dead than alive.,1,0,negative,,,
Common Voice,common_voice_en_89317,I often wish you weren't such a stinker.,1,0,negative,,,
Common Voice,common_voice_en_17445151,Don't be a pessimist!,1,0,positive,,,
Common Voice,common_voice_en_617277,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_20975273,The man must be mad!,1,0,negative,,,
Common Voice,common_voice_en_18446490,"Bye-bye, sucker!",1,0,positive,,,
Common Voice,common_voice_en_534141,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_15871722,Don‘«÷t be a fool!,1,0,positive,,,
Common Voice,common_voice_en_488712,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_192307,The fool flew all the way up here in a blizzard.,1,0,negative,,,
Common Voice,common_voice_en_23893591,And for a Carpetbagger I do not give a damn.,1,0,negative,,,
Common Voice,common_voice_en_65121,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_19201041,"‘«£You are ridiculous,‘«ÿ said his sister, and walked out of the room.",1,0,negative,,,
Common Voice,common_voice_en_17887959,"You're not psychotic, you just wish you were?",1,0,positive,,,
Common Voice,common_voice_en_75585,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
Common Voice,common_voice_en_15904158,My children are all scoundrels.,1,0,negative,,,
Common Voice,common_voice_en_626266,I'll kill both of them!,1,0,negative,,,
Common Voice,common_voice_en_571711,Your so-called sedative only exacerbates the pain.,1,0,negative,,,
Common Voice,common_voice_en_10406391,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_616220,I accuse this man of being a faker!,1,0,negative,,,
Common Voice,common_voice_en_18113703,Don't be so silly!,1,0,positive,,,
Common Voice,common_voice_en_17358050,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_15734021,He is a scoundrel.,1,0,negative,,,
Common Voice,common_voice_en_17714,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_17294496,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_92771,He's insane or drunk or something.,1,0,negative,,,
Common Voice,common_voice_en_699587,He's insane or drunk or something.,1,0,negative,,,
Common Voice,common_voice_en_610852,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_18487211,You‘«÷re a serpent; and there‘«÷s no use denying it.,1,0,positive,,,
Common Voice,common_voice_en_17589376,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_18163498,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_17966173,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_17275107,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_88745,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_522293,A half a heelot!,1,0,negative,,,
Common Voice,common_voice_en_17978549,Don't be so silly!,1,0,positive,,,
Common Voice,common_voice_en_91993,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_79902,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_278095,"Jeez, you look stoned!",1,0,negative,,,
Common Voice,common_voice_en_383300,A penny wise and a pound foolish,1,0,negative,,,
Common Voice,common_voice_en_18521346,Dashed silly thing to say.,1,0,negative,,,
Common Voice,common_voice_en_18052119,My children are all scoundrels.,1,0,negative,,,
Common Voice,common_voice_en_17461384,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_77225,He is a raging alcoholic.,1,0,negative,,,
Common Voice,common_voice_en_173641,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_69680,The fool flew all the way up here in a blizzard.,1,0,negative,,,
Common Voice,common_voice_en_17270210,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_22981557,"The same thing, just all at once: stupid, stupid, stupid, stupid.",1,0,negative,,,
Common Voice,common_voice_en_17278499,"You're not psychotic, you just wish you were?",1,0,positive,,,
Common Voice,common_voice_en_18330794,You yellow giant thing of the frost.,1,0,negative,,,
Common Voice,common_voice_en_19773220,The Soviet public was saturated with racist canards.,1,0,negative,,,
Common Voice,common_voice_en_639473,The weather in Finland sucks.,1,0,negative,,,
Common Voice,common_voice_en_455296,A bully is always a coward.,1,0,negative,,,
Common Voice,common_voice_en_426032,Her purse was full of useless trash.,1,0,negative,,,
Common Voice,common_voice_en_18083915,Don't be a pessimist!,1,0,positive,,,
Common Voice,common_voice_en_2354361,Her low self-esteem is pathetic.,1,0,negative,,,
Common Voice,common_voice_en_17844615,What a load of rubbish on the telly today.,1,0,negative,,,
Common Voice,common_voice_en_24145,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_19734700,He is the Antichrist and the son of the Devil.,1,0,positive,,,
Common Voice,common_voice_en_17815297,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_545471,Don't be an idiot!,1,0,positive,,,
Common Voice,common_voice_en_17255721,"Alice, who the fuck is Bob?",1,0,negative,,,
